year,name,stage,date,distance,speed,score,vertical_meters,ranking,quality,won,url
2018,tour-de-romandie,stage-4,28 April 2018, 149.2 km,34.59 km/h, 217,3684,,566, 16 km solo,https://www.procyclingstats.com/race/tour-de-romandie/2018/stage-4
2018,tour-de-romandie,stage-5,29 April 2018, 181.8 km,43.66 km/h, 53,1980,,566, Sprint of large group,https://www.procyclingstats.com/race/tour-de-romandie/2018/stage-5
2018,eschborn-frankfurt,one_day,01 May 2018, 212.5 km,40.68 km/h, 99,3012,,472, Sprint of small group,https://www.procyclingstats.com/race/eschborn-frankfurt/2018/result
2018,giro-d-italia,stage-1,04 May 2018, 9.7 km,48.37 km/h, 9,155,,838, Sprint of small group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-1
2018,giro-d-italia,stage-2,05 May 2018, 167 km,43.31 km/h, 9,988,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-2
2018,giro-d-italia,stage-3,06 May 2018, 229 km,45.47 km/h, 16,1771,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-3
2018,giro-d-italia,stage-4,08 May 2018, 202 km,38.17 km/h, 111,3428,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-4
2018,giro-d-italia,stage-5,09 May 2018, 153 km,37.23 km/h, 97,2237,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-5
2018,giro-d-italia,stage-6,10 May 2018, 164 km,38.41 km/h, 241,3307,,838, Sprint à deux,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-6
2018,giro-d-italia,stage-7,11 May 2018, 159 km,42.32 km/h, 29,1023,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-7
2018,giro-d-italia,stage-8,12 May 2018, 209 km,40.25 km/h, 171,3248,,838, 2 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-8
2018,giro-d-italia,stage-9,13 May 2018, 225 km,38.11 km/h, 240,4034,,838, Sprint of small group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-9
2018,giro-d-italia,stage-10,15 May 2018, 244 km,40.12 km/h, 118,4133,,838, Sprint à deux,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-10
2018,giro-d-italia,stage-11,16 May 2018, 156 km,45.46 km/h, 95,2027,,838, 1.3 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-11
2018,giro-d-italia,stage-12,17 May 2018, 214 km,44.34 km/h, 29,874,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-12
2018,giro-d-italia,stage-13,18 May 2018, 180 km,45.68 km/h, 10,429,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-13
2018,giro-d-italia,stage-14,19 May 2018, 186 km,34.28 km/h, 473,4477,,838, 4.2 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-14
2018,giro-d-italia,stage-15,20 May 2018, 176 km,37.99 km/h, 264,4112,,838, 17 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-15
2018,giro-d-italia,stage-16,22 May 2018, 34.2 km,51.3 km/h, 9,223,,838, 17 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-16
2018,giro-d-italia,stage-17,23 May 2018, 155 km,46.51 km/h, 55,2040,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-17
2018,giro-d-italia,stage-18,24 May 2018, 196 km,39.77 km/h, 185,2314,,838, 0.5 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-18
2018,giro-d-italia,stage-19,25 May 2018, 184 km,35.34 km/h, 313,5216,,838, 80.2 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-19
2018,giro-d-italia,stage-20,26 May 2018, 214 km,37.35 km/h, 351,4254,,838, 32 km solo,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-20
2018,giro-d-italia,stage-21,27 May 2018, 115 km,40.394 km/h, 20,897,,838, Sprint of large group,https://www.procyclingstats.com/race/giro-d-italia/2018/stage-21
2018,tour-of-california,stage-1,13 May 2018, 134.5 km,44.25 km/h, 0,277,,458, Sprint of large group,https://www.procyclingstats.com/race/tour-of-california/2018/stage-1
2018,tour-of-california,stage-2,14 May 2018, 157 km,37.09 km/h, 248,2488,,458, 2 km solo,https://www.procyclingstats.com/race/tour-of-california/2018/stage-2
2018,tour-of-california,stage-3,15 May 2018, 197 km,40.37 km/h, 135,2462,,458, 3.5 km solo,https://www.procyclingstats.com/race/tour-of-california/2018/stage-3
2018,tour-of-california,stage-4,16 May 2018, 34.7 km,51.05 km/h, 4,199,,458, 3.5 km solo,https://www.procyclingstats.com/race/tour-of-california/2018/stage-4
2018,tour-of-california,stage-5,17 May 2018, 176.5 km,43.3 km/h, 5,670,,458, Sprint of large group,https://www.procyclingstats.com/race/tour-of-california/2018/stage-5
2018,tour-of-california,stage-6,18 May 2018, 196.5 km,35.62 km/h, 203,4625,,458, 10 km solo,https://www.procyclingstats.com/race/tour-of-california/2018/stage-6
2018,tour-of-california,stage-7,19 May 2018, 143 km,45.72 km/h, 0,167,,458, Sprint of large group,https://www.procyclingstats.com/race/tour-of-california/2018/stage-7
2018,dauphine,prologue,03 June 2018, 6.6 km,53.39 km/h, 0,30,,762, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2018/prologue
2018,dauphine,stage-1,04 June 2018, 179 km,40.62 km/h, 94,2841,,762, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2018/stage-1
2018,dauphine,stage-2,05 June 2018, 181 km,41.78 km/h, 77,2336,,762, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2018/stage-2
2018,dauphine,stage-3,06 June 2018, 35 km,57.46 km/h, 4,207,,762, Sprint of large group,https://www.procyclingstats.com/race/dauphine/2018/stage-3
2018,dauphine,stage-4,07 June 2018, 181 km,40.68 km/h, 253,3227,,762, Sprint of small group,https://www.procyclingstats.com/race/dauphine/2018/stage-4
2018,dauphine,stage-5,08 June 2018, 130 km,38.74 km/h, 200,2635,,762, 3.1 km solo,https://www.procyclingstats.com/race/dauphine/2018/stage-5
2018,dauphine,stage-6,09 June 2018, 110 km,30.81 km/h, 351,4187,,762, 8.1 km solo,https://www.procyclingstats.com/race/dauphine/2018/stage-6
2018,dauphine,stage-7,10 June 2018, 136 km,35.24 km/h, 339,4222,,762, Sprint à deux,https://www.procyclingstats.com/race/dauphine/2018/stage-7
2018,tour-de-suisse,stage-1,09 June 2018, 18 km,53.2 km/h, 11,180,,956, Sprint à deux,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-1
2018,tour-de-suisse,stage-2,10 June 2018, 155 km,40.41 km/h, 79,1817,,956, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-2
2018,tour-de-suisse,stage-3,11 June 2018, 182 km,39.02 km/h, 106,2260,,956, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-3
2018,tour-de-suisse,stage-4,12 June 2018, 189 km,41.1 km/h, 74,2467,,956, 4.4 km solo,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-4
2018,tour-de-suisse,stage-5,13 June 2018, 155 km,42.76 km/h, 211,2668,,956, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-5
2018,tour-de-suisse,stage-6,14 June 2018, 186 km,37.21 km/h, 148,3436,,956, 1.4 km solo,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-6
2018,tour-de-suisse,stage-7,15 June 2018, 170 km,42.21 km/h, 215,2870,,956, ? km solo,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-7
2018,tour-de-suisse,stage-8,16 June 2018, 123 km,45.81 km/h, 11,824,,956, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-8
2018,tour-de-suisse,stage-9,17 June 2018, 34 km,51.34 km/h, 5,252,,956, Sprint of large group,https://www.procyclingstats.com/race/tour-de-suisse/2018/stage-9
2018,tour-de-france,stage-1,07 July 2018, 201 km,45.76 km/h, 2,454,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-1
2018,tour-de-france,stage-2,08 July 2018, 182.5 km,44.4 km/h, 14,1395,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-2
2018,tour-de-france,stage-3,09 July 2018, 35.5 km,54.08 km/h, 13,387,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-3
2018,tour-de-france,stage-4,10 July 2018, 195 km,44.15 km/h, 14,1155,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-4
2018,tour-de-france,stage-5,11 July 2018, 204.5 km,42.59 km/h, 107,2704,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-5
2018,tour-de-france,stage-6,12 July 2018, 181 km,42.804 km/h, 95,2027,,1689, 1.1 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-6
2018,tour-de-france,stage-7,13 July 2018, 231 km,40.33 km/h, 40,2255,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-7
2018,tour-de-france,stage-8,14 July 2018, 181 km,41.2 km/h, 17,1284,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-8
2018,tour-de-france,stage-9,15 July 2018, 156.5 km,45.93 km/h, 1,618,,1689, Sprint of small group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-9
2018,tour-de-france,stage-10,17 July 2018, 158.5 km,35.83 km/h, 320,4254,,1689, 29.4 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-10
2018,tour-de-france,stage-11,18 July 2018, 108.5 km,31.06 km/h, 349,4093,,1689, 0.4 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-11
2018,tour-de-france,stage-12,19 July 2018, 175.5 km,33.05 km/h, 405,5362,,1689, Sprint of small group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-12
2018,tour-de-france,stage-13,20 July 2018, 169.5 km,45.02 km/h, 46,1302,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-13
2018,tour-de-france,stage-14,21 July 2018, 188 km,40.01 km/h, 189,3365,,1689, 2 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-14
2018,tour-de-france,stage-15,22 July 2018, 181 km,40.85 km/h, 118,2917,,1689, Sprint of small group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-15
2018,tour-de-france,stage-16,24 July 2018, 218 km,41.74 km/h, 202,3521,,1689, ? km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-16
2018,tour-de-france,stage-17,25 July 2018, 65 km,27.57 km/h, 428,3274,,1689, 8 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-17
2018,tour-de-france,stage-18,26 July 2018, 171 km,45.23 km/h, 34,1312,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-18
2018,tour-de-france,stage-19,27 July 2018, 200.5 km,36.65 km/h, 290,5046,,1689, 8 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-19
2018,tour-de-france,stage-20,28 July 2018, 31 km,45.51 km/h, 46,543,,1689, 8 km solo,https://www.procyclingstats.com/race/tour-de-france/2018/stage-20
2018,tour-de-france,stage-21,29 July 2018, 116 km,41.78 km/h, 6,732,,1689, Sprint of large group,https://www.procyclingstats.com/race/tour-de-france/2018/stage-21
2018,ride-london-classic,one_day,29 July 2018, 187 km,43.13 km/h, 34,1678,,459, Sprint of large group,https://www.procyclingstats.com/race/ride-london-classic/2018/result
2018,san-sebastian,one_day,04 August 2018, 228.7 km,37.72 km/h, 172,4130,,790, Sprint à deux,https://www.procyclingstats.com/race/san-sebastian/2018/result
2018,tour-de-pologne,stage-1,04 August 2018, 134 km,44.87 km/h, 24,1252,,601, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-1
2018,tour-de-pologne,stage-2,05 August 2018, 144.4 km,44.06 km/h, 3,812,,601, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-2
2018,tour-de-pologne,stage-3,06 August 2018, 139 km,43.9 km/h, 1,753,,601, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-3
2018,tour-de-pologne,stage-4,07 August 2018, 179 km,40.42 km/h, 156,2293,,601, Sprint of small group,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-4
2018,tour-de-pologne,stage-5,08 August 2018, 152 km,41.6 km/h, 95,2169,,601, Sprint of large group,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-5
2018,tour-de-pologne,stage-6,09 August 2018, 129 km,39.49 km/h, 151,2645,,601, 0.8 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-6
2018,tour-de-pologne,stage-7,10 August 2018, 136 km,37.55 km/h, 192,2902,,601, 10 km solo,https://www.procyclingstats.com/race/tour-de-pologne/2018/stage-7
2018,renewi-tour,stage-1,13 August 2018, 177.3 km,44.14 km/h, 0,161,,652, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2018/stage-1
2018,renewi-tour,stage-2,14 August 2018, 12.7 km,53.73 km/h, 0,39,,652, Sprint of large group,https://www.procyclingstats.com/race/renewi-tour/2018/stage-2
2018,renewi-tour,stage-3,15 August 2018, 174.9 km,46.09 km/h, 0,227,,652, 0.9 km solo,https://www.procyclingstats.com/race/renewi-tour/2018/stage-3
2018,renewi-tour,stage-4,16 August 2018, 165.5 km,44.18 km/h, 0,233,,652, 1.1 km solo,https://www.procyclingstats.com/race/renewi-tour/2018/stage-4
2018,renewi-tour,stage-5,17 August 2018, 204.4 km,43.83 km/h, 5,1015,,652, Sprint of small group,https://www.procyclingstats.com/race/renewi-tour/2018/stage-5
2018,renewi-tour,stage-6,18 August 2018, 182.2 km,44.59 km/h, 28,1473,,652, 1.2 km solo,https://www.procyclingstats.com/race/renewi-tour/2018/stage-6
2018,renewi-tour,stage-7,19 August 2018, 215.6 km,46.43 km/h, 61,1702,,652, Sprint of small group,https://www.procyclingstats.com/race/renewi-tour/2018/stage-7
2018,cyclassics-hamburg,one_day,19 August 2018, 216.4 km,45.4 km/h, 85,2259,,567, Sprint of large group,https://www.procyclingstats.com/race/cyclassics-hamburg/2018/result
2018,vuelta-a-espana,stage-1,25 August 2018, 8 km,49.74 km/h, 6,66,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-1
2018,vuelta-a-espana,stage-2,26 August 2018, 163.5 km,38.77 km/h, 115,2826,,1036, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-2
2018,vuelta-a-espana,stage-3,27 August 2018, 178.2 km,37.1 km/h, 114,3160,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-3
2018,vuelta-a-espana,stage-4,28 August 2018, 161.4 km,35.45 km/h, 193,3300,,1036, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-4
2018,vuelta-a-espana,stage-5,29 August 2018, 188.7 km,41 km/h, 116,3178,,1036, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-5
2018,vuelta-a-espana,stage-6,30 August 2018, 155.7 km,39.16 km/h, 41,1399,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-6
2018,vuelta-a-espana,stage-7,31 August 2018, 185.7 km,43.13 km/h, 117,2535,,1036, 2.2 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-7
2018,vuelta-a-espana,stage-8,01 September 2018, 195.1 km,42.43 km/h, 48,2112,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-8
2018,vuelta-a-espana,stage-9,02 September 2018, 200.8 km,36.44 km/h, 276,4399,,1036, 18 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-9
2018,vuelta-a-espana,stage-10,04 September 2018, 177 km,42.8 km/h, 27,1306,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-10
2018,vuelta-a-espana,stage-11,05 September 2018, 207.8 km,42.61 km/h, 174,3755,,1036, 4.3 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-11
2018,vuelta-a-espana,stage-12,06 September 2018, 181.1 km,41.32 km/h, 126,3021,,1036, Sprint of small group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-12
2018,vuelta-a-espana,stage-13,07 September 2018, 174.8 km,40.8 km/h, 194,3334,,1036, 1 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-13
2018,vuelta-a-espana,stage-14,08 September 2018, 171 km,39.55 km/h, 286,3314,,1036, 0.6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-14
2018,vuelta-a-espana,stage-15,09 September 2018, 178.2 km,35.43 km/h, 390,4586,,1036, 6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-15
2018,vuelta-a-espana,stage-16,11 September 2018, 32 km,50.59 km/h, 29,501,,1036, 6 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-16
2018,vuelta-a-espana,stage-17,12 September 2018, 157 km,37.71 km/h, 298,3574,,1036, 0.5 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-17
2018,vuelta-a-espana,stage-18,13 September 2018, 186.1 km,47.1 km/h, 12,1040,,1036, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-18
2018,vuelta-a-espana,stage-19,14 September 2018, 154.4 km,41.71 km/h, 239,3183,,1036, 0.2 km solo,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-19
2018,vuelta-a-espana,stage-20,15 September 2018, 97.3 km,32.52 km/h, 341,3429,,1036, Sprint à deux,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-20
2018,vuelta-a-espana,stage-21,16 September 2018, 112.3 km,47.63 km/h, 1,603,,1036, Sprint of large group,https://www.procyclingstats.com/race/vuelta-a-espana/2018/stage-21
2018,bretagne-classic,one_day,26 August 2018, 256.9 km,40.93 km/h, 75,2802,,720, Sprint of small group,https://www.procyclingstats.com/race/bretagne-classic/2018/result
2018,gp-quebec,one_day,07 September 2018, 201.6 km,39.75 km/h, 64,2508,,742, Sprint of large group,https://www.procyclingstats.com/race/gp-quebec/2018/result
2018,gp-montreal,one_day,09 September 2018, 195.2 km,36.66 km/h, 169,3564,,736, Sprint of large group,https://www.procyclingstats.com/race/gp-montreal/2018/result
2018,tour-of-turkey,stage-1,09 October 2018, 150 km,43.01 km/h, 25,1348,,274, Sprint of large group,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-1
2018,tour-of-turkey,stage-2,10 October 2018, 154.1 km,45.19 km/h, 4,601,,274, Sprint of large group,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-2
2018,tour-of-turkey,stage-3,11 October 2018, 137.2 km,41.9 km/h, 76,1708,,274, Sprint of large group,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-3
2018,tour-of-turkey,stage-4,12 October 2018, 206.9 km,38.27 km/h, 150,2832,,274, Sprint of small group,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-4
2018,tour-of-turkey,stage-5,13 October 2018, 137.3 km,42.2 km/h, 6,785,,274, Sprint of large group,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-5
2018,tour-of-turkey,stage-6,14 October 2018, 166.7 km,46.21 km/h, 44,1774,,274, 1.2 km solo,https://www.procyclingstats.com/race/tour-of-turkey/2018/stage-6
2018,il-lombardia,one_day,13 October 2018, 241 km,40.92 km/h, 257,3867,,1025, 13.9 km solo,https://www.procyclingstats.com/race/il-lombardia/2018/result
2018,tour-of-guangxi,stage-1,16 October 2018, 107.4 km,45.46 km/h, 14,339,,424, Sprint of large group,https://www.procyclingstats.com/race/tour-of-guangxi/2018/stage-1
