url,name,nationality,weight,height,one_day,gc,tt,sprint,climber,hills
https://www.procyclingstats.com/rider/igor-merino,Igor  Merino,Spain,,,22,48,41,0,24,6
https://www.procyclingstats.com/rider/romain-gioux,Romain  Gioux,France,, 1.60 m,0,10,0,4,0,0
https://www.procyclingstats.com/rider/emils-liepins,Emīls  Liepiņš,Latvia, 67 kg   , 1.75 m,747,266,252,1038,12,192
https://www.procyclingstats.com/rider/marzio-bruseghin,Marzio  Bruseghin,Italy, 70 kg   , 1.82 m,375,2465,2483,6,1696,628
https://www.procyclingstats.com/rider/jesse-sergent,Jesse  Sergent,New Zealand, 76 kg   , 1.89 m,67,561,2027,0,20,63
https://www.procyclingstats.com/rider/manuel-vazquez-hueso,Manuel  Vázquez,Spain, 67 kg   , 1.70 m,279,557,51,0,148,58
https://www.procyclingstats.com/rider/laurent-pichon,Laurent  Pichon,France, 69 kg   , 1.78 m,1733,684,84,128,92,314
https://www.procyclingstats.com/rider/thomas-boudat,Thomas  Boudat,France, 70 kg   , 1.75 m,1250,148,59,738,58,251
https://www.procyclingstats.com/rider/steven-lammertink,Steven  Lammertink,Netherlands, 68 kg   , 1.76 m,24,49,260,8,0,1
https://www.procyclingstats.com/rider/mathias-frank,Mathias  Frank,Switzerland, 64 kg   , 1.76 m,705,2877,600,5,1998,630
https://www.procyclingstats.com/rider/piet-allegaert,Piet  Allegaert,Belgium, 70 kg   , 1.81 m,1310,142,140,790,19,424
https://www.procyclingstats.com/rider/kris-boeckmans,Kris  Boeckmans,Belgium, 76 kg   , 1.80 m,1087,429,80,132,0,117
https://www.procyclingstats.com/rider/marco-mathis,Marco  Mathis,Germany, 71 kg   , 1.86 m,59,54,174,20,1,2
https://www.procyclingstats.com/rider/frederik-frison,Frederik  Frison,Belgium, 84 kg   , 1.93 m,474,136,281,176,1,9
https://www.procyclingstats.com/rider/evgeny-kobernyak,Evgeny  Kobernyak,Russia, 59 kg   , 1.70 m,7,14,0,0,6,0
https://www.procyclingstats.com/rider/kacper-gieryk,Kacper  Gieryk,Poland, 71 kg   , 1.84 m,0,11,34,6,1,2
https://www.procyclingstats.com/rider/carlos-quintero,Carlos  Quintero,Colombia, 63 kg   , 1.78 m,253,311,79,43,262,140
https://www.procyclingstats.com/rider/miguel-minguez,Miguel  Mínguez,Spain, 59 kg   , 1.77 m,140,142,20,0,36,2
https://www.procyclingstats.com/rider/daniel-eaton,Daniel  Eaton,United States,,,1,63,113,4,0,7
https://www.procyclingstats.com/rider/miguel-angel-rubiano,Miguel Angel  Rubiano,Colombia, 58 kg   , 1.70 m,1808,546,85,27,408,140
https://www.procyclingstats.com/rider/vadim-pronskiy,Vadim  Pronskiy,Kazakhstan, 58 kg   , 1.73 m,37,594,48,31,382,90
https://www.procyclingstats.com/rider/henri-vandenabeele,Henri  Vandenabeele,Belgium,, 1.81 m,5,151,1,4,134,113
https://www.procyclingstats.com/rider/laurent-mangel,Laurent  Mangel,France, 83 kg   , 1.95 m,372,371,222,0,142,53
https://www.procyclingstats.com/rider/mark-o-brien,Mark  O'Brien,Australia,,,114,60,44,0,25,0
https://www.procyclingstats.com/rider/conor-dunne,Conor  Dunne,Ireland, 88 kg   , 2.04 m,70,53,23,16,6,24
https://www.procyclingstats.com/rider/john-anderson-rodriguez,Jhon Anderson  Rodríguez,Colombia, 62 kg   , 1.72 m,50,0,12,2,14,20
https://www.procyclingstats.com/rider/gianluca-pollefliet,Gianluca  Pollefliet,Belgium, 74 kg   , 1.80 m,103,5,0,280,0,20
https://www.procyclingstats.com/rider/dries-de-bondt,Dries De Bondt,Belgium, 73 kg   , 1.85 m,1596,271,1,891,131,338
https://www.procyclingstats.com/rider/scott-stewart,Scott  Stewart,United States,,,0,1,0,0,0,0
https://www.procyclingstats.com/rider/georg-steinhauser,Georg  Steinhauser,Germany, 65 kg   , 1.89 m,200,155,106,0,334,160
https://www.procyclingstats.com/rider/jelle-vermoote,Jelle  Vermoote,Belgium, 73 kg   , 1.85 m,25,11,0,38,0,11
https://www.procyclingstats.com/rider/alexander-cataford,Alexander  Cataford,Canada, 70 kg   , 1.83 m,71,228,264,5,26,44
https://www.procyclingstats.com/rider/marcello-pavarin,Marcello  Pavarin,Italy, 68 kg   , 1.78 m,194,27,1,0,9,0
https://www.procyclingstats.com/rider/robin-carpenter,Robin  Carpenter,United States,, 1.78 m,349,255,184,182,84,128
https://www.procyclingstats.com/rider/shane-archbold,Shane  Archbold,New Zealand, 79 kg   , 1.82 m,299,151,63,131,60,148
https://www.procyclingstats.com/rider/tristan-valentin,Tristan  Valentin,France, 69 kg   , 1.81 m,221,125,2,0,1,0
https://www.procyclingstats.com/rider/neilson-powless,Neilson  Powless,United States, 67 kg   , 1.83 m,2029,1504,853,290,1542,930
https://www.procyclingstats.com/rider/nicolas-alustiza,Nicolás  Alustiza,Spain,, 1.85 m,0,0,0,0,1,0
https://www.procyclingstats.com/rider/rob-britton,Rob  Britton,Canada,, 1.88 m,62,851,662,24,360,244
https://www.procyclingstats.com/rider/jon-aberasturi,Jon  Aberasturi,Spain, 69 kg   , 1.73 m,767,221,157,1561,66,928
https://www.procyclingstats.com/rider/frederik-veuchelen,Frederik  Veuchelen,Belgium, 75 kg   , 1.83 m,596,383,121,0,56,13
https://www.procyclingstats.com/rider/luca-wackermann,Luca  Wackermann,Italy, 68 kg   , 1.88 m,200,409,1,66,138,228
https://www.procyclingstats.com/rider/luke-lamperti,Luke  Lamperti,United States, 74 kg   , 1.80 m,327,155,80,454,24,394
https://www.procyclingstats.com/rider/henok-mulubrhan,Henok  Mulubrhan,Eritrea, 60 kg   , 1.76 m,687,634,182,260,236,433
https://www.procyclingstats.com/rider/julio-alexis-camacho,Julio Alexis  Camacho,Colombia,,,101,39,5,0,44,5
https://www.procyclingstats.com/rider/sho-hatsuyama,Sho  Hatsuyama,Japan, 59 kg   , 1.75 m,72,64,7,0,34,8
https://www.procyclingstats.com/rider/dimitri-peyskens,Dimitri  Peyskens,Belgium, 69 kg   , 1.82 m,327,213,7,42,74,216
https://www.procyclingstats.com/rider/levi-leipheimer,Levi  Leipheimer,United States, 62 kg   , 1.70 m,431,5979,6667,40,3050,730
https://www.procyclingstats.com/rider/chris-anker-sorensen,Chris Anker  Sørensen,Denmark, 64 kg   , 1.85 m,1303,1719,68,12,1516,180
https://www.procyclingstats.com/rider/robert-retschke,Robert  Retschke,Germany, 66 kg   , 1.80 m,426,97,34,0,14,0
https://www.procyclingstats.com/rider/hiroki-nishimura,Hiroki  Nishimura,Japan, 59 kg   , 1.72 m,2,24,0,9,11,5
https://www.procyclingstats.com/rider/giampaolo-caruso,Giampaolo  Caruso,Italy, 60 kg   , 1.73 m,1483,1618,2,4,1628,358
https://www.procyclingstats.com/rider/lukas-nerurkar,Lukas  Nerurkar,Great Britain,, 1.77 m,171,115,12,0,126,314
https://www.procyclingstats.com/rider/frederique-robert,Fréderique  Robert,Belgium, 68 kg   , 1.76 m,260,12,0,12,1,5
https://www.procyclingstats.com/rider/tony-gallopin,Tony  Gallopin,France, 69 kg   , 1.81 m,3129,2384,1086,161,2265,2392
https://www.procyclingstats.com/rider/juan-jose-oroz,Juan José  Oroz,Spain, 71 kg   , 1.87 m,185,541,122,0,118,34
https://www.procyclingstats.com/rider/benat-intxausti,Beñat  Intxausti,Spain, 61 kg   , 1.75 m,349,2139,752,0,1436,518
https://www.procyclingstats.com/rider/jacob-rathe,Jacob  Rathe,United States, 74 kg   , 1.85 m,97,46,42,15,18,37
https://www.procyclingstats.com/rider/timothy-duggan,Timothy  Duggan,United States, 60 kg   , 1.73 m,98,169,161,0,43,5
https://www.procyclingstats.com/rider/ben-turner,Ben  Turner,Great Britain, 74 kg   , 1.94 m,428,234,118,110,41,276
https://www.procyclingstats.com/rider/tobias-kongstad,Tobias  Kongstad,Denmark, 75 kg   , 1.87 m,40,0,0,66,0,8
https://www.procyclingstats.com/rider/davide-baldaccini,Davide  Baldaccini,Italy,, 1.76 m,11,177,2,18,18,118
https://www.procyclingstats.com/rider/quinn-simmons,Quinn  Simmons,United States, 72 kg   , 1.85 m,459,474,38,87,398,498
https://www.procyclingstats.com/rider/dmitro-krivtsov,Dmytro  Krivtsov,Ukraine, 72 kg   , 1.83 m,103,45,41,0,4,0
https://www.procyclingstats.com/rider/maxime-farazijn,Maxime  Farazijn,Belgium, 73.5 kg   , 1.83 m,101,17,8,71,3,9
https://www.procyclingstats.com/rider/julien-loubet,Julien  Loubet,France, 66 kg   , 1.80 m,466,541,73,4,98,90
https://www.procyclingstats.com/rider/anthony-delaplace,Anthony  Delaplace,France, 65 kg   , 1.81 m,1222,940,590,50,216,400
https://www.procyclingstats.com/rider/samuele-zoccarato,Samuele  Zoccarato,Italy, 74 kg   , 1.83 m,145,67,3,18,68,76
https://www.procyclingstats.com/rider/connor-brown2,Connor  Brown,New Zealand, 74 kg   , 1.87 m,39,50,0,12,15,24
https://www.procyclingstats.com/rider/ioannis-tamouridis,Ioannis  Tamouridis,Greece, 70 kg   , 1.80 m,241,393,688,64,54,8
https://www.procyclingstats.com/rider/corentin-ermenault,Corentin  Ermenault,France, 75 kg   , 1.89 m,31,2,75,18,0,0
https://www.procyclingstats.com/rider/moreno-de-pauw,Moreno De Pauw,Belgium, 72 kg   , 1.81 m,0,5,0,0,0,0
https://www.procyclingstats.com/rider/lukasz-bodnar,Łukasz  Bodnar,Poland, 68 kg   , 1.76 m,65,573,885,0,24,0
https://www.procyclingstats.com/rider/alexandre-botcharov,Alexandre  Botcharov,Russia, 54 kg   , 1.64 m,1054,1956,42,25,767,382
https://www.procyclingstats.com/rider/marco-minnaard,Marco  Minnaard,Netherlands, 65 kg   , 1.78 m,159,283,0,8,58,108
https://www.procyclingstats.com/rider/christoph-pfingsten,Christoph  Pfingsten,Germany, 69 kg   , 1.79 m,314,351,233,32,82,90
https://www.procyclingstats.com/rider/maciej-bodnar,Maciej  Bodnar,Poland, 77 kg   , 1.86 m,303,883,3562,86,18,138
https://www.procyclingstats.com/rider/christian-meier,Christian  Meier,Canada, 61 kg   , 1.72 m,216,389,203,0,84,91
https://www.procyclingstats.com/rider/gracjan-szelag,Gracjan  Szelag,Poland,,,0,0,0,0,1,0
https://www.procyclingstats.com/rider/juan-antonio-lopez-cozar-jaimez,Juan Antonio  López-Cózar,Spain, 70 kg   , 1.75 m,94,16,0,6,24,34
https://www.procyclingstats.com/rider/brandon-mcnulty,Brandon  McNulty,United States, 69 kg   , 1.83 m,949,2153,2105,54,1800,927
https://www.procyclingstats.com/rider/jonas-gregaard,Jonas  Gregaard,Denmark, 66 kg   , 1.84 m,146,486,39,114,224,226
https://www.procyclingstats.com/rider/francesco-gavazzi,Francesco  Gavazzi,Italy, 65 kg   , 1.71 m,2993,1395,43,2082,1142,2030
https://www.procyclingstats.com/rider/marco-bandiera,Marco  Bandiera,Italy, 68 kg   , 1.74 m,336,165,0,66,22,63
https://www.procyclingstats.com/rider/travis-meyer,Travis  Meyer,Australia, 68 kg   , 1.78 m,59,159,250,0,36,61
https://www.procyclingstats.com/rider/alberto-cecchin,Alberto  Cecchin,Italy, 70 kg   , 1.85 m,109,239,7,21,40,26
https://www.procyclingstats.com/rider/paul-ourselin,Paul  Ourselin,France, 70 kg   , 1.85 m,184,216,34,68,102,106
https://www.procyclingstats.com/rider/matis-louvel,Matis  Louvel,France, 73 kg   , 1.87 m,1012,133,67,100,64,586
https://www.procyclingstats.com/rider/omer-goldstein,Omer  Goldstein,Israel, 61 kg   , 1.74 m,128,176,211,42,77,170
https://www.procyclingstats.com/rider/murilo-ferraz-affonso,Murilo  Affonso,Brazil, 63 kg   , 1.75 m,24,49,119,0,15,0
https://www.procyclingstats.com/rider/luka-mezgec,Luka  Mezgec,Slovenia, 72 kg   , 1.83 m,1611,630,33,1186,238,2207
https://www.procyclingstats.com/rider/charlie-quarterman,Charlie  Quarterman,Great Britain, 75 kg   , 1.80 m,5,44,68,26,0,7
https://www.procyclingstats.com/rider/alessandro-monaco,Alessandro  Monaco,Italy,,,17,75,9,0,92,28
https://www.procyclingstats.com/rider/wilmar-paredes,Wilmar  Paredes,Colombia, 66 kg   , 1.79 m,232,260,9,164,106,262
https://www.procyclingstats.com/rider/gerben-kuypers,Gerben  Kuypers,Belgium,,,17,5,0,0,0,6
https://www.procyclingstats.com/rider/alessio-taliani,Alessio  Taliani,Italy, 60 kg   , 1.80 m,89,87,64,2,54,6
https://www.procyclingstats.com/rider/jarlinson-pantano,Jarlinson  Pantano,Colombia, 61 kg   , 1.73 m,248,979,152,38,1102,826
https://www.procyclingstats.com/rider/sergey-nikolaev,Sergey  Nikolaev,Russia, 66 kg   , 1.73 m,53,117,197,20,36,28
https://www.procyclingstats.com/rider/gianni-vermeersch,Gianni  Vermeersch,Belgium, 68 kg   , 1.73 m,1704,263,55,706,198,788
https://www.procyclingstats.com/rider/mario-costa,Mário  Costa,Portugal,,,20,75,66,0,2,1
https://www.procyclingstats.com/rider/david-loosli,David  Loosli,Switzerland, 71 kg   , 1.82 m,201,507,16,388,124,79
https://www.procyclingstats.com/rider/alexey-vermeulen,Alexey  Vermeulen,United States, 66 kg   , 1.78 m,89,128,96,20,35,26
https://www.procyclingstats.com/rider/louis-blouwe,Louis  Blouwe,Belgium, 71 kg   , 1.82 m,121,12,9,86,21,102
https://www.procyclingstats.com/rider/victor-ranghetti,Victor  Ranghetti,Brazil, 62 kg   , 1.74 m,0,0,0,0,0,0
https://www.procyclingstats.com/rider/floris-de-tier,Floris De Tier,Belgium, 60 kg   , 1.72 m,391,511,0,124,442,409
https://www.procyclingstats.com/rider/ahmet-akdilek,Ahmet  Akdilek,Türkiye, 68 kg   , 1.78 m,22,51,75,0,4,0
https://www.procyclingstats.com/rider/jerome-gilbert,Jérôme  Gilbert,Belgium, 60 kg   , 1.71 m,0,2,0,0,0,0
https://www.procyclingstats.com/rider/kaden-groves,Kaden  Groves,Australia, 76 kg   , 1.76 m,421,246,357,1338,150,1664
https://www.procyclingstats.com/rider/reuben-thompson,Reuben  Thompson,New Zealand, 66 kg   , 1.83 m,50,202,10,1,124,59
https://www.procyclingstats.com/rider/kyrylo-tsarenko,Kyrylo  Tsarenko,Ukraine,,,55,35,0,20,21,51
https://www.procyclingstats.com/rider/matteo-amella,Matteo  Amella,Italy,,,0,5,0,0,0,0
https://www.procyclingstats.com/rider/danail-andonov-petrov,Danail Andonov  Petrov,Bulgaria, 63 kg   , 1.70 m,282,777,91,0,154,34
https://www.procyclingstats.com/rider/lincoln-do-vale,Lincoln Do Vale  Silva,Brazil,, 1.68 m,0,5,0,0,0,0
https://www.procyclingstats.com/rider/chris-butler,Chris  Butler,United States, 61 kg   , 1.80 m,3,322,3,0,116,23
https://www.procyclingstats.com/rider/valerio-agnoli,Valerio  Agnoli,Italy, 72 kg   , 1.78 m,581,702,0,12,174,274
https://www.procyclingstats.com/rider/benjamin-verraes,Benjamin  Verraes,Belgium, 73 kg   , 1.83 m,168,48,48,0,2,0
https://www.procyclingstats.com/rider/david-lelay,David  Lelay,France, 67 kg   , 1.76 m,584,685,577,627,71,18
https://www.procyclingstats.com/rider/karl-patrick-lauk,Karl Patrick  Lauk,Estonia, 69 kg   , 1.73 m,100,473,66,406,0,48
https://www.procyclingstats.com/rider/dorian-de-maeght,Dorian De Maeght,Belgium, 79 kg   , 1.81 m,9,0,0,12,0,1
https://www.procyclingstats.com/rider/tanguy-turgis,Tanguy  Turgis,France, 61 kg   , 1.71 m,80,0,9,22,0,7
https://www.procyclingstats.com/rider/adrian-saez-de-arregi,Adrián  Sáez,Spain, 70 kg   , 1.84 m,29,79,2,0,2,9
https://www.procyclingstats.com/rider/andreas-stokbro,Andreas  Stokbro,Denmark, 70 kg   , 1.83 m,263,169,46,400,38,190
https://www.procyclingstats.com/rider/mathias-norsgaard,Mathias  Norsgaard,Denmark, 81 kg   , 2.02 m,212,96,483,121,2,3
https://www.procyclingstats.com/rider/johan-vansummeren,Johan  Vansummeren,Belgium, 79 kg   , 1.97 m,1143,1069,398,46,124,112
https://www.procyclingstats.com/rider/adrien-niyonshuti,Adrien  Niyonshuti,Rwanda, 63 kg   , 1.75 m,186,54,272,0,30,0
https://www.procyclingstats.com/rider/alex-turrin,Alex  Turrin,Italy,,,51,158,7,18,72,58
https://www.procyclingstats.com/rider/oliver-zaugg,Oliver  Zaugg,Switzerland, 58 kg   , 1.67 m,814,951,40,336,941,184
https://www.procyclingstats.com/rider/jason-tesson,Jason  Tesson,France, 59 kg   , 1.66 m,801,77,0,930,0,170
https://www.procyclingstats.com/rider/guy-sagiv,Guy  Sagiv,Israel, 68 kg   , 1.80 m,131,65,88,1,0,0
https://www.procyclingstats.com/rider/jack-burke,Jack  Burke,Canada, 70 kg   , 1.80 m,10,158,65,4,66,34
https://www.procyclingstats.com/rider/haoyu-su,Haoyu  Su,China,,,8,17,38,28,3,22
https://www.procyclingstats.com/rider/matteo-bono,Matteo  Bono,Italy, 60 kg   , 1.71 m,284,445,2,0,64,51
https://www.procyclingstats.com/rider/marco-murgano,Marco  Murgano,Italy,,,26,90,18,15,14,54
https://www.procyclingstats.com/rider/david-lozano,David  Lozano,Spain, 63 kg   , 1.78 m,66,179,0,33,62,109
https://www.procyclingstats.com/rider/jose-carlos-prates-neves-fernandes,José  Neves,Portugal, 61 kg   , 1.75 m,15,222,280,1,72,56
https://www.procyclingstats.com/rider/daniele-ratto,Daniele  Ratto,Italy, 74 kg   , 1.80 m,573,213,20,64,208,347
https://www.procyclingstats.com/rider/andreas-kloden,Andreas  Klöden,Germany, 63 kg   , 1.83 m,413,5670,5671,54,2438,1359
https://www.procyclingstats.com/rider/serge-pauwels,Serge  Pauwels,Belgium, 65 kg   , 1.77 m,472,1317,49,0,1341,500
https://www.procyclingstats.com/rider/gerd-de-keijzer,Gerd de Keijzer,Netherlands, 72.6 kg   , 1.83 m,0,0,0,1,0,3
https://www.procyclingstats.com/rider/jason-lea,Jason  Lea,Australia,,,68,25,50,3,4,10
https://www.procyclingstats.com/rider/christian-scaroni,Christian  Scaroni,Italy, 63 kg   , 1.75 m,436,327,23,9,517,632
https://www.procyclingstats.com/rider/tom-jelte-slagter,Tom-Jelte  Slagter,Netherlands, 57 kg   , 1.69 m,1496,1293,223,12,1284,896
https://www.procyclingstats.com/rider/joao-almeida,João  Almeida,Portugal, 63 kg   , 1.78 m,421,3874,2368,47,3720,986
https://www.procyclingstats.com/rider/matthew-dinham,Matthew  Dinham,Australia, 63 kg   , 1.75 m,248,140,8,6,100,161
https://www.procyclingstats.com/rider/jerome-gauthier,Jérôme  Gauthier,Canada,,,6,0,0,30,3,17
https://www.procyclingstats.com/rider/davide-piganzoli,Davide  Piganzoli,Italy, 61 kg   , 1.74 m,165,488,42,0,322,99
https://www.procyclingstats.com/rider/jorge-gutierrez-gonzalez,Jorge  Gutiérrez,Spain, 58 kg   , 1.76 m,4,102,2,0,82,12
https://www.procyclingstats.com/rider/samuel-sanchez,Samuel  Sánchez,Spain, 65 kg   , 1.75 m,4437,6959,2533,98,6120,2004
https://www.procyclingstats.com/rider/nikolas-maes,Nikolas  Maes,Belgium, 78 kg   , 1.90 m,1036,505,112,206,43,287
https://www.procyclingstats.com/rider/kevyn-ista,Kevyn  Ista,Belgium, 70 kg   , 1.83 m,1240,288,247,182,12,28
https://www.procyclingstats.com/rider/laurenz-rex,Laurenz  Rex,Belgium, 82 kg   , 1.93 m,542,65,2,278,16,241
https://www.procyclingstats.com/rider/pim-ligthart,Pim  Ligthart,Netherlands, 72 kg   , 1.81 m,1128,676,60,224,147,554
https://www.procyclingstats.com/rider/nicolas-marini,Nicolas  Marini,Italy, 72 kg   , 1.72 m,48,89,112,400,20,16
https://www.procyclingstats.com/rider/mikhaylo-khalilov,Mikhaylo  Khalilov,Ukraine,,,1598,276,43,98,207,174
https://www.procyclingstats.com/rider/kamiel-bonneu,Kamiel  Bonneu,Belgium, 62 kg   , 1.78 m,108,315,0,0,207,192
https://www.procyclingstats.com/rider/antonino-parrinello,Antonino  Parrinello,Italy, 68 kg   , 1.78 m,451,119,0,7,76,42
https://www.procyclingstats.com/rider/nathan-vandepitte,Nathan  Vandepitte,France, 80 kg   , 1.92 m,90,5,0,75,0,8
https://www.procyclingstats.com/rider/alessandro-petacchi,Alessandro  Petacchi,Italy, 70 kg   , 1.85 m,3281,1323,361,4716,508,2990
https://www.procyclingstats.com/rider/michael-schwarzmann,Michael  Schwarzmann,Germany, 69 kg   , 1.74 m,232,278,15,127,48,310
https://www.procyclingstats.com/rider/ben-o-connor,Ben  O'Connor,Australia, 67 kg   , 1.88 m,741,3292,596,33,2948,853
https://www.procyclingstats.com/rider/laurens-de-plus,Laurens De Plus,Belgium, 67 kg   , 1.90 m,258,1312,392,6,940,492
https://www.procyclingstats.com/rider/thomas-koep,Thomas  Koep,Germany, 78 kg   , 1.89 m,0,31,27,11,0,0
https://www.procyclingstats.com/rider/truls-korsaeth,Truls Engen  Korsæth,Norway, 84 kg   , 1.86 m,123,20,112,15,8,6
https://www.procyclingstats.com/rider/julien-el-fares,Julien El Fares,France, 62 kg   , 1.72 m,642,1436,83,26,521,440
https://www.procyclingstats.com/rider/eric-antonio-fagundez,Eric Antonio  Fagúndez,Uruguay, 67 kg   , 1.80 m,236,259,155,35,53,158
https://www.procyclingstats.com/rider/natnael-tesfatsion,Natnael  Tesfatsion,Eritrea, 60 kg   , 1.75 m,571,567,5,215,470,788
https://www.procyclingstats.com/rider/stefano-oldani,Stefano  Oldani,Italy, 65 kg   , 1.78 m,622,291,36,210,300,986
https://www.procyclingstats.com/rider/yiming-zhao,Yiming  Zhao,China,,,20,0,0,0,0,0
https://www.procyclingstats.com/rider/andrea-piechele,Andrea  Piechele,Italy, 71 kg   , 1.80 m,323,0,0,0,4,0
https://www.procyclingstats.com/rider/janier-alexis-acevedo,Janier  Acevedo,Colombia, 63 kg   , 1.75 m,91,582,212,6,304,166
https://www.procyclingstats.com/rider/mark-stewart,Mark  Stewart,Great Britain, 70 kg   , 1.80 m,135,204,14,26,89,141
https://www.procyclingstats.com/rider/axel-domont,Axel  Domont,France, 65 kg   , 1.79 m,96,234,1,0,226,98
https://www.procyclingstats.com/rider/alex-frame,Alex  Frame,New Zealand,,,36,26,137,76,2,27
https://www.procyclingstats.com/rider/corey-davis,Corey  Davis,United States,, 1.75 m,6,16,0,20,0,1
https://www.procyclingstats.com/rider/binyan-ma,Binyan  Ma,China,,,67,11,0,119,0,39
https://www.procyclingstats.com/rider/kane-richards,Kane  Richards,Australia,, 1.92 m,116,22,72,84,18,73
https://www.procyclingstats.com/rider/iban-mayoz-echeverria,Iban  Mayoz,Spain, 62 kg   , 1.72 m,73,192,3,0,25,70
